Type	Gene	RelativeLength
NonRT	FBgn0037999	0
NonRT	FBgn0030394	0
NonRT	FBgn0035767	0
NonRT	FBgn0034301	0
NonRT	FBgn0030101	0
NonRT	FBgn0045980	0
NonRT	FBgn0033196	0
NonRT	FBgn0015036	0
NonRT	FBgn0265185	0
NonRT	FBgn0053193	0.00671140939597315
NonRT	FBgn0261648	0
NonRT	FBgn0031196	0
NonRT	FBgn0035232	0
NonRT	FBgn0032348	0.285714285714286
NonRT	FBgn0028708	0
NonRT	FBgn0032490	0
NonRT	FBgn0031550	0
NonRT	FBgn0025815	0.0396039603960396
NonRT	FBgn0030522	0
NonRT	FBgn0035943	0.305785123966942
NonRT	FBgn0036818	0
NonRT	FBgn0033362	0
NonRT	FBgn0033048	0
NonRT	FBgn0001942	0
NonRT	FBgn0033781	0
NonRT	FBgn0037520	0.00613496932515337
NonRT	FBgn0261882	0.0344827586206897
NonRT	FBgn0015295	0
NonRT	FBgn0034381	0
NonRT	FBgn0025830	0
NonRT	FBgn0023212	0
NonRT	FBgn0031689	0.0909090909090909
NonRT	FBgn0033421	0
NonRT	FBgn0035952	0
NonRT	FBgn0035006	0.108695652173913
NonRT	FBgn0032847	0
NonRT	FBgn0035876	0
NonRT	FBgn0025352	0
NonRT	FBgn0261020	0
NonRT	FBgn0052365	0
NonRT	FBgn0039818	0
NonRT	FBgn0039704	0
NonRT	FBgn0037554	0.008
NonRT	FBgn0032763	0.714285714285714
NonRT	FBgn0032381	0
NonRT	FBgn0053508	0
NonRT	FBgn0037025	0
NonRT	FBgn0033751	0
NonRT	FBgn0020622	0.0103092783505155
NonRT	FBgn0020407	0
NonRT	FBgn0031002	0
NonRT	FBgn0038679	0
NonRT	FBgn0044050	0
NonRT	FBgn0034840	0
NonRT	FBgn0035622	0
NonRT	FBgn0029629	0
NonRT	FBgn0035709	0.0347826086956522
NonRT	FBgn0028740	0
NonRT	FBgn0003964	0
NonRT	FBgn0037627	0.00763358778625954
NonRT	FBgn0036806	0
NonRT	FBgn0005390	0
NonRT	FBgn0031111	0.148148148148148
NonRT	FBgn0036342	0
NonRT	FBgn0035110	0.027027027027027
NonRT	FBgn0005631	0
NonRT	FBgn0035385	0
NonRT	FBgn0051091	0
NonRT	FBgn0022800	0
NonRT	FBgn0032289	0
NonRT	FBgn0029946	0
NonRT	FBgn0053126	0.00558659217877095
NonRT	FBgn0005624	0.0588235294117647
NonRT	FBgn0040588	0
NonRT	FBgn0004595	0
NonRT	FBgn0038073	0.00840336134453781
NonRT	FBgn0010741	0
NonRT	FBgn0031815	0.0423452768729642
NonRT	FBgn0034878	0
NonRT	FBgn0002783	0
NonRT	FBgn0036599	0.125
NonRT	FBgn0033724	0
NonRT	FBgn0036648	0
NonRT	FBgn0053145	0
NonRT	FBgn0037411	0
NonRT	FBgn0033322	0.024390243902439
NonRT	FBgn0265177	0
NonRT	FBgn0050099	0
NonRT	FBgn0037622	0
NonRT	FBgn0028866	0
NonRT	FBgn0029094	0.0434782608695652
NonRT	FBgn0037030	0.170731707317073
NonRT	FBgn0030854	0.271028037383178
NonRT	FBgn0033257	0
NonRT	FBgn0037007	0
NonRT	FBgn0028871	0
NonRT	FBgn0040228	0.209580838323353
NonRT	FBgn0034785	0
NonRT	FBgn0027548	0
NonRT	FBgn0039411	0
NonRT	FBgn0039244	0
NonRT	FBgn0050047	0
NonRT	FBgn0034362	0
NonRT	FBgn0015561	0.00346020761245675
NonRT	FBgn0262732	0.00495049504950495
NonRT	FBgn0038590	0
NonRT	FBgn0035703	0
NonRT	FBgn0033713	0
NonRT	FBgn0027521	0.0434782608695652
NonRT	FBgn0037730	0
NonRT	FBgn0037116	0.00719424460431655
NonRT	FBgn0038043	0.036144578313253
NonRT	FBgn0020235	0
NonRT	FBgn0035091	0
NonRT	FBgn0033413	0
NonRT	FBgn0040843	0
NonRT	FBgn0011705	0
NonRT	FBgn0002526	0
NonRT	FBgn0036282	0.0434782608695652
NonRT	FBgn0035024	0
NonRT	FBgn0026206	0
NonRT	FBgn0037254	0.213114754098361
NonRT	FBgn0015360	0
NonRT	FBgn0051609	0
NonRT	FBgn0030183	0.037542662116041
NonRT	FBgn0262987	0.0169491525423729
NonRT	FBgn0259834	0
NonRT	FBgn0036671	0
NonRT	FBgn0000273	0.00166944908180301
NonRT	FBgn0036801	0.0727272727272727
NonRT	FBgn0052459	0
NonRT	FBgn0011232	0.0022883295194508
NonRT	FBgn0013323	0.0384615384615385
NonRT	FBgn0060296	0
NonRT	FBgn0036020	0.00418410041841004
NonRT	FBgn0036466	0.1
NonRT	FBgn0035611	0.00689655172413793
NonRT	FBgn0052452	0
NonRT	FBgn0259680	0
NonRT	FBgn0039178	0
NonRT	FBgn0035647	0
NonRT	FBgn0031900	0
NonRT	FBgn0033592	0
NonRT	FBgn0002607	0
NonRT	FBgn0039730	0
NonRT	FBgn0028899	0
NonRT	FBgn0038815	0
NonRT	FBgn0038666	0
NonRT	FBgn0034707	0
NonRT	FBgn0033668	0
NonRT	FBgn0038958	0
NonRT	FBgn0038942	0.0136986301369863
NonRT	FBgn0030296	0
NonRT	FBgn0086266	0
NonRT	FBgn0034827	0.0510948905109489
NonRT	FBgn0029964	0.0588235294117647
NonRT	FBgn0035249	0
NonRT	FBgn0259101	0
NonRT	FBgn0000119	0
NonRT	FBgn0034071	0
NonRT	FBgn0036014	0.0120481927710843
NonRT	FBgn0023518	0
NonRT	FBgn0004838	0
NonRT	FBgn0000317	0
NonRT	FBgn0030797	0.2
NonRT	FBgn0002622	0
NonRT	FBgn0033317	0
NonRT	FBgn0031728	0.037037037037037
NonRT	FBgn0058006	0
NonRT	FBgn0262867	0.1
NonRT	FBgn0030089	0
NonRT	FBgn0038643	0
NonRT	FBgn0030247	0
NonRT	FBgn0262057	0
NonRT	FBgn0039209	0.00384615384615385
NonRT	FBgn0029955	0
NonRT	FBgn0003308	0.0649350649350649
NonRT	FBgn0039130	0
NonRT	FBgn0036254	0
NonRT	FBgn0036621	0.0116279069767442
NonRT	FBgn0032775	0
NonRT	FBgn0032160	0
NonRT	FBgn0033806	0.0714285714285714
NonRT	FBgn0042650	0
NonRT	FBgn0031420	0.0112359550561798
NonRT	FBgn0036733	0
NonRT	FBgn0030105	0.0261780104712042
NonRT	FBgn0036471	0
NonRT	FBgn0032127	0.0149253731343284
NonRT	FBgn0001250	0
NonRT	FBgn0038181	0
NonRT	FBgn0038887	0.0816326530612245
NonRT	FBgn0029944	0
NonRT	FBgn0034803	0
NonRT	FBgn0028836	0
NonRT	FBgn0263079	0
NonRT	FBgn0032646	0
NonRT	FBgn0033468	0
NonRT	FBgn0264711	0.142857142857143
NonRT	FBgn0032311	0
NonRT	FBgn0031902	0
NonRT	FBgn0011642	0.0697674418604651
NonRT	FBgn0051493	0
NonRT	FBgn0035704	0
NonRT	FBgn0051898	0
NonRT	FBgn0036978	0
NonRT	FBgn0026400	0
NonRT	FBgn0033787	0
NonRT	FBgn0039733	0
NonRT	FBgn0053772	0.142857142857143
NonRT	FBgn0034989	0.130434782608696
NonRT	FBgn0259683	0
NonRT	FBgn0085232	0.0700636942675159
NonRT	FBgn0028833	0.02
NonRT	FBgn0260444	0
NonRT	FBgn0034488	0
NonRT	FBgn0039816	0.00699300699300699
NonRT	FBgn0023175	0.0075187969924812
NonRT	FBgn0039611	0.5
NonRT	FBgn0011281	0
NonRT	FBgn0034627	0
NonRT	FBgn0000351	0.05
NonRT	FBgn0037980	0
NonRT	FBgn0262733	0.0263157894736842
NonRT	FBgn0026324	0.0368421052631579
NonRT	FBgn0031545	0.0131578947368421
NonRT	FBgn0087012	0.152317880794702
NonRT	FBgn0031968	0
NonRT	FBgn0029936	0.02
NonRT	FBgn0260012	0
NonRT	FBgn0085485	0.008
NonRT	FBgn0035909	0
NonRT	FBgn0261016	0
NonRT	FBgn0033793	0.0120481927710843
NonRT	FBgn0037537	0.285714285714286
NonRT	FBgn0051014	0
NonRT	FBgn0035267	0
NonRT	FBgn0015602	0.128205128205128
NonRT	FBgn0029718	0
NonRT	FBgn0045469	0
NonRT	FBgn0040575	0
NonRT	FBgn0020270	0
NonRT	FBgn0003062	0
NonRT	FBgn0032135	0.114754098360656
NonRT	FBgn0032818	0
NonRT	FBgn0085315	0
NonRT	FBgn0259244	0
NonRT	FBgn0002985	0
NonRT	FBgn0085257	0
NonRT	FBgn0053339	0
NonRT	FBgn0032689	0
NonRT	FBgn0029839	0.0133333333333333
NonRT	FBgn0034841	0.0140845070422535
NonRT	FBgn0025837	0
NonRT	FBgn0050069	0
NonRT	FBgn0026577	0
NonRT	FBgn0035313	0
NonRT	FBgn0035299	0.00763358778625954
NonRT	FBgn0051013	0
NonRT	FBgn0030167	0
NonRT	FBgn0052412	0
NonRT	FBgn0040353	0.1
NonRT	FBgn0035107	0.5
NonRT	FBgn0036317	0
NonRT	FBgn0003714	0
NonRT	FBgn0037228	0.0857142857142857
NonRT	FBgn0262801	0
NonRT	FBgn0000927	0.0232558139534884
NonRT	FBgn0261341	0
NonRT	FBgn0263988	0.0943396226415094
NonRT	FBgn0011706	0
NonRT	FBgn0029506	0
NonRT	FBgn0042213	0
NonRT	FBgn0030482	0
NonRT	FBgn0029950	0.0140845070422535
NonRT	FBgn0050075	0.032258064516129
NonRT	FBgn0037098	0
NonRT	FBgn0034493	0.0118764845605701
NonRT	FBgn0003961	0
NonRT	FBgn0035207	0
NonRT	FBgn0045073	0
NonRT	FBgn0033753	0
NonRT	FBgn0051406	0.0285714285714286
NonRT	FBgn0035111	0.0491803278688525
NonRT	FBgn0031721	0.2
NonRT	FBgn0011239	0
NonRT	FBgn0010265	0
NonRT	FBgn0262717	0
NonRT	FBgn0029810	0
NonRT	FBgn0013811	0.0212765957446809
NonRT	FBgn0037368	0.0106382978723404
NonRT	FBgn0036948	0
NonRT	FBgn0039466	0
NonRT	FBgn0031737	0
NonRT	FBgn0035097	0.0689655172413793
NonRT	FBgn0027084	0
NonRT	FBgn0085405	0
NonRT	FBgn0035868	0.108108108108108
NonRT	FBgn0031213	0
NonRT	FBgn0263117	0.0476190476190476
NonRT	FBgn0046113	0.0727272727272727
NonRT	FBgn0025808	0
NonRT	FBgn0013342	0
NonRT	FBgn0035036	0
NonRT	FBgn0035140	0
NonRT	FBgn0041630	0
NonRT	FBgn0030952	0.0465116279069767
NonRT	FBgn0036805	0
NonRT	FBgn0033491	0
NonRT	FBgn0037446	0
NonRT	FBgn0030268	0.00767263427109974
NonRT	FBgn0034481	0
NonRT	FBgn0054029	0.2
NonRT	FBgn0032551	0.107438016528926
NonRT	FBgn0032022	0.0853658536585366
NonRT	FBgn0034198	0
NonRT	FBgn0037028	0
NonRT	FBgn0031611	0
NonRT	FBgn0026061	0
NonRT	FBgn0028857	0
NonRT	FBgn0032143	0.4
NonRT	FBgn0032723	0.025
NonRT	FBgn0052036	0.0121951219512195
NonRT	FBgn0035154	0
NonRT	FBgn0003886	0.0194174757281553
NonRT	FBgn0053303	0
NonRT	FBgn0033654	0
NonRT	FBgn0262613	0.00934579439252336
NonRT	FBgn0046763	0
NonRT	FBgn0067779	0.00636942675159236
NonRT	FBgn0039478	0
NonRT	FBgn0051438	0
NonRT	FBgn0001965	0.0185185185185185
NonRT	FBgn0053109	0
NonRT	FBgn0010403	0
NonRT	FBgn0038798	0.02
NonRT	FBgn0000318	0.00884955752212389
NonRT	FBgn0032663	0
NonRT	FBgn0033589	0.0769230769230769
NonRT	FBgn0044011	0.0126582278481013
NonRT	FBgn0039728	0
NonRT	FBgn0011802	0.00632911392405063
NonRT	FBgn0033422	0.0526315789473684
NonRT	FBgn0034566	0.0294117647058824
NonRT	FBgn0027490	0.0285714285714286
NonRT	FBgn0261119	0.314285714285714
NonRT	FBgn0032741	0
NonRT	FBgn0260941	0.0300751879699248
NonRT	FBgn0033874	0
NonRT	FBgn0031708	0
NonRT	FBgn0031961	0
NonRT	FBgn0027590	0
NonRT	FBgn0029915	0.0267379679144385
NonRT	FBgn0260407	0
NonRT	FBgn0015546	0
NonRT	FBgn0032252	0
NonRT	FBgn0033890	0.0408163265306122
NonRT	FBgn0030300	0
NonRT	FBgn0024320	0
NonRT	FBgn0027496	0
NonRT	FBgn0038651	0.0523076923076923
NonRT	FBgn0010607	0
NonRT	FBgn0260859	0.056
NonRT	FBgn0021742	0
NonRT	FBgn0022936	0
NonRT	FBgn0003124	0
NonRT	FBgn0033149	0.0571428571428571
NonRT	FBgn0030090	0
NonRT	FBgn0037937	0
NonRT	FBgn0037296	0.0368763557483731
NonRT	FBgn0011274	0.0212765957446809
NonRT	FBgn0010425	0.0285714285714286
NonRT	FBgn0038311	0
NonRT	FBgn0037623	0
NonRT	FBgn0000064	0.0136986301369863
NonRT	FBgn0038431	0.0117647058823529
NonRT	FBgn0033112	0.0263157894736842
NonRT	FBgn0028662	0
NonRT	FBgn0034755	0
NonRT	FBgn0041241	0
NonRT	FBgn0045063	0
NonRT	FBgn0025820	0
NonRT	FBgn0031000	0.00671140939597315
NonRT	FBgn0037713	0
NonRT	FBgn0029830	0
NonRT	FBgn0038365	0
NonRT	FBgn0053468	0
NonRT	FBgn0038087	0
NonRT	FBgn0032793	0.0136986301369863
NonRT	FBgn0037836	0.0454545454545455
NonRT	FBgn0034438	0
NonRT	FBgn0033302	0.0332480818414322
NonRT	FBgn0031835	0
NonRT	FBgn0035040	0
NonRT	FBgn0000326	0
NonRT	FBgn0000038	0
NonRT	FBgn0031190	0
NonRT	FBgn0264693	0
NonRT	FBgn0050381	0
NonRT	FBgn0034433	0
NonRT	FBgn0052199	0.106382978723404
NonRT	FBgn0033529	0.0072992700729927
NonRT	FBgn0029887	0.114285714285714
NonRT	FBgn0265512	0
NonRT	FBgn0051560	0
NonRT	FBgn0038478	0
NonRT	FBgn0038279	0
NonRT	FBgn0002564	0.025974025974026
NonRT	FBgn0035047	0
NonRT	FBgn0050263	0
NonRT	FBgn0036897	0.0136986301369863
NonRT	FBgn0035479	0.0714285714285714
NonRT	FBgn0052190	0
NonRT	FBgn0039562	0
NonRT	FBgn0028947	0.0163934426229508
NonRT	FBgn0042105	0
NonRT	FBgn0053928	0.0315186246418338
NonRT	FBgn0027872	0
NonRT	FBgn0030157	0
NonRT	FBgn0031314	0
NonRT	FBgn0032169	0
NonRT	FBgn0038209	0
NonRT	FBgn0015298	0
NonRT	FBgn0030364	0
NonRT	FBgn0051146	0.0215827338129496
NonRT	FBgn0030291	0
NonRT	FBgn0263933	0
NonRT	FBgn0034722	0.00884955752212389
NonRT	FBgn0003328	0
NonRT	FBgn0032495	0
NonRT	FBgn0002673	0.0103092783505155
NonRT	FBgn0001147	0
NonRT	FBgn0261089	0
NonRT	FBgn0032886	0
NonRT	FBgn0036659	0
NonRT	FBgn0051961	0
NonRT	FBgn0031188	0.00337837837837838
NonRT	FBgn0043470	0
NonRT	FBgn0037526	0
NonRT	FBgn0039870	0
NonRT	FBgn0034650	0
NonRT	FBgn0085239	0
NonRT	FBgn0030638	0
NonRT	FBgn0051321	0
NonRT	FBgn0034419	0
NonRT	FBgn0032299	0.0344827586206897
NonRT	FBgn0050419	0
NonRT	FBgn0038074	0
NonRT	FBgn0035592	0
NonRT	FBgn0031759	0
NonRT	FBgn0050015	0
NonRT	FBgn0259794	0.0285714285714286
NonRT	FBgn0042712	0
NonRT	FBgn0016698	0
NonRT	FBgn0264449	0.0153846153846154
NonRT	FBgn0260659	0
NonRT	FBgn0033481	0
NonRT	FBgn0026085	0
NonRT	FBgn0037788	0
NonRT	FBgn0034352	0
NonRT	FBgn0030386	0.0285714285714286
NonRT	FBgn0035293	0
NonRT	FBgn0052246	0.00719424460431655
NonRT	FBgn0037857	0
NonRT	FBgn0063497	0
NonRT	FBgn0037304	0
NonRT	FBgn0001139	0.0769230769230769
NonRT	FBgn0034602	0
NonRT	FBgn0035328	0
NonRT	FBgn0043783	0
NonRT	FBgn0023496	0
NonRT	FBgn0017551	0
NonRT	FBgn0044809	0
NonRT	FBgn0030164	0
NonRT	FBgn0036598	0
NonRT	FBgn0000618	0
NonRT	FBgn0004387	0
NonRT	FBgn0036433	0
NonRT	FBgn0038016	0
NonRT	FBgn0052554	0
NonRT	FBgn0030647	0
NonRT	FBgn0042102	0
NonRT	FBgn0000146	0
NonRT	FBgn0000414	0.00689655172413793
NonRT	FBgn0033842	0
NonRT	FBgn0045486	0.00671140939597315
NonRT	FBgn0086408	0
NonRT	FBgn0031636	0
NonRT	FBgn0032955	0
NonRT	FBgn0020258	0
NonRT	FBgn0023001	0.0101522842639594
NonRT	FBgn0033364	0
NonRT	FBgn0038980	0
NonRT	FBgn0086686	0
NonRT	FBgn0031981	0
NonRT	FBgn0041711	0
NonRT	FBgn0035281	0
NonRT	FBgn0052533	0
NonRT	FBgn0030645	0.0161290322580645
NonRT	FBgn0035088	0
NonRT	FBgn0036916	0.2
NonRT	FBgn0033708	0.0454545454545455
NonRT	FBgn0052241	0
NonRT	FBgn0039298	0.157894736842105
NonRT	FBgn0011661	0.194029850746269
NonRT	FBgn0032602	0
NonRT	FBgn0030663	0.371428571428571
NonRT	FBgn0042092	0
NonRT	FBgn0266083	0
NonRT	FBgn0039291	0
NonRT	FBgn0032225	0.0149253731343284
NonRT	FBgn0036544	0
NonRT	FBgn0034513	0
NonRT	FBgn0031403	0.00900900900900901
NonRT	FBgn0038530	0.12
NonRT	FBgn0034135	0.0510948905109489
NonRT	FBgn0032192	0
NonRT	FBgn0053679	0
NonRT	FBgn0030178	0.0204081632653061
NonRT	FBgn0030716	0
NonRT	FBgn0086367	0.0666666666666667
NonRT	FBgn0027836	0
NonRT	FBgn0259194	0
NonRT	FBgn0034938	0.0746268656716418
NonRT	FBgn0038702	0
NonRT	FBgn0038519	0
NonRT	FBgn0085298	0.0169491525423729
NonRT	FBgn0001137	0.0196078431372549
NonRT	FBgn0003209	0
NonRT	FBgn0053302	0.111111111111111
NonRT	FBgn0039738	0
NonRT	FBgn0034243	0
NonRT	FBgn0036365	0
NonRT	FBgn0003450	0
NonRT	FBgn0029827	0.0308370044052863
NonRT	FBgn0032719	0
NonRT	FBgn0033443	0
NonRT	FBgn0004106	0
NonRT	FBgn0032330	0
NonRT	FBgn0037973	0
NonRT	FBgn0039527	0
NonRT	FBgn0032973	0
NonRT	FBgn0027619	0
NonRT	FBgn0030826	0
NonRT	FBgn0030344	0
NonRT	FBgn0040989	0.0377358490566038
NonRT	FBgn0040796	0
NonRT	FBgn0035805	0.121951219512195
NonRT	FBgn0010438	0
NonRT	FBgn0086909	0
NonRT	FBgn0036964	0.0975609756097561
NonRT	FBgn0261556	0
NonRT	FBgn0013773	0.00900900900900901
NonRT	FBgn0051357	0
NonRT	FBgn0085230	0
NonRT	FBgn0085213	0
NonRT	FBgn0039771	0
NonRT	FBgn0037468	0.0975609756097561
NonRT	FBgn0085433	0
NonRT	FBgn0032209	0
NonRT	FBgn0035455	0
NonRT	FBgn0038296	0
NonRT	FBgn0015622	0
NonRT	FBgn0034551	0
NonRT	FBgn0031216	0
NonRT	FBgn0001269	0
NonRT	FBgn0053192	0
NonRT	FBgn0015772	0
NonRT	FBgn0027868	0
NonRT	FBgn0039639	0
NonRT	FBgn0011277	0
NonRT	FBgn0035670	0
NonRT	FBgn0039886	0.037037037037037
NonRT	FBgn0036031	0.135135135135135
NonRT	FBgn0037250	0
NonRT	FBgn0033183	0
NonRT	FBgn0029067	0
NonRT	FBgn0037021	0
NonRT	FBgn0039683	0
NonRT	FBgn0030352	0
NonRT	FBgn0034558	0
NonRT	FBgn0000709	0
NonRT	FBgn0261570	0
NonRT	FBgn0050488	0.0769230769230769
NonRT	FBgn0033570	0
NonRT	FBgn0031283	0
NonRT	FBgn0038161	0
NonRT	FBgn0034277	0
NonRT	FBgn0037581	0
NonRT	FBgn0035090	0
NonRT	FBgn0050410	0.111111111111111
NonRT	FBgn0039655	0.0285714285714286
NonRT	FBgn0014396	0
NonRT	FBgn0005616	0.0222222222222222
NonRT	FBgn0036505	0.0212765957446809
NonRT	FBgn0032811	0.0153846153846154
NonRT	FBgn0003423	0
NonRT	FBgn0019830	0
NonRT	FBgn0038924	0
NonRT	FBgn0023519	0
NonRT	FBgn0053512	0
NonRT	FBgn0037345	0.0956521739130435
NonRT	FBgn0034744	0
NonRT	FBgn0033591	0
NonRT	FBgn0051266	0.0117647058823529
NonRT	FBgn0015282	0
NonRT	FBgn0034061	0
NonRT	FBgn0032213	0
NonRT	FBgn0052475	0
NonRT	FBgn0262081	0
NonRT	FBgn0039007	0.2
NonRT	FBgn0033087	0
NonRT	FBgn0039376	0
NonRT	FBgn0263235	0
NonRT	FBgn0037430	0
NonRT	FBgn0035621	0
NonRT	FBgn0041623	0.0050761421319797
NonRT	FBgn0036990	0
NonRT	FBgn0053493	0.0161290322580645
NonRT	FBgn0053170	0
NonRT	FBgn0027565	0
NonRT	FBgn0051223	0
NonRT	FBgn0038213	0.147058823529412
NonRT	FBgn0262975	0
NonRT	FBgn0051644	0
NonRT	FBgn0041188	0
NonRT	FBgn0034576	0.161290322580645
NonRT	FBgn0036145	0
NonRT	FBgn0035434	0
NonRT	FBgn0035543	0
NonRT	FBgn0035916	0
NonRT	FBgn0038469	0
NonRT	FBgn0052484	0
NonRT	FBgn0046247	0.00689655172413793
NonRT	FBgn0030963	0
NonRT	FBgn0033737	0
NonRT	FBgn0036118	0
NonRT	FBgn0086347	0
NonRT	FBgn0033062	0
NonRT	FBgn0040828	0
NonRT	FBgn0035532	0
NonRT	FBgn0250746	0
NonRT	FBgn0262598	0
NonRT	FBgn0039348	0.012987012987013
NonRT	FBgn0086445	0
NonRT	FBgn0052024	0
NonRT	FBgn0032582	0.0163934426229508
NonRT	FBgn0051777	0
NonRT	FBgn0031871	0
NonRT	FBgn0036328	0.024390243902439
NonRT	FBgn0029535	0.111111111111111
NonRT	FBgn0053233	0
NonRT	FBgn0037288	0
NonRT	FBgn0031732	0.064638783269962
NonRT	FBgn0038122	0.0344827586206897
NonRT	FBgn0024993	0.105263157894737
NonRT	FBgn0031764	0
NonRT	FBgn0036299	0.0526315789473684
NonRT	FBgn0011746	0
NonRT	FBgn0030734	0
NonRT	FBgn0052698	0
NonRT	FBgn0031434	0
NonRT	FBgn0036180	0
NonRT	FBgn0262937	0
NonRT	FBgn0036603	0
NonRT	FBgn0001259	0.173913043478261
NonRT	FBgn0028699	0
NonRT	FBgn0250754	0.127906976744186
NonRT	FBgn0051459	0.0120481927710843
NonRT	FBgn0029783	0.0149253731343284
NonRT	FBgn0033701	0
NonRT	FBgn0036746	0
NonRT	FBgn0039494	0
NonRT	FBgn0031808	0
NonRT	FBgn0053056	0.419354838709677
NonRT	FBgn0265089	0.088339222614841
NonRT	FBgn0031608	0.0227272727272727
NonRT	FBgn0029817	0.15625
NonRT	FBgn0026380	0.0204081632653061
NonRT	FBgn0042696	0
NonRT	FBgn0037939	0.051792828685259
NonRT	FBgn0037402	0.010989010989011
NonRT	FBgn0039829	0
NonRT	FBgn0031992	0
NonRT	FBgn0034126	0
NonRT	FBgn0031803	0
NonRT	FBgn0052302	0
NonRT	FBgn0031777	0
NonRT	FBgn0035603	0
NonRT	FBgn0020767	0
NonRT	FBgn0022246	0
NonRT	FBgn0031441	0.0117647058823529
NonRT	FBgn0000591	0
NonRT	FBgn0037684	0.0140845070422535
NonRT	FBgn0030554	0.0615384615384615
NonRT	FBgn0052250	0
NonRT	FBgn0050371	0
NonRT	FBgn0052445	0
NonRT	FBgn0030005	0
NonRT	FBgn0025806	0
NonRT	FBgn0038869	0
NonRT	FBgn0039139	0
NonRT	FBgn0037405	0.0909090909090909
NonRT	FBgn0032525	0
NonRT	FBgn0036323	0
NonRT	FBgn0053510	0.0112359550561798
NonRT	FBgn0083986	0
NonRT	FBgn0250835	0
NonRT	FBgn0039180	0
NonRT	FBgn0032376	0
NonRT	FBgn0039799	0
NonRT	FBgn0030945	0
NonRT	FBgn0029644	0.0321100917431193
NonRT	FBgn0034540	0
NonRT	FBgn0036857	0
NonRT	FBgn0260987	0
NonRT	FBgn0034595	0
NonRT	FBgn0023129	0
NonRT	FBgn0031821	0
NonRT	FBgn0052750	0.0985915492957746
NonRT	FBgn0033185	0
NonRT	FBgn0010516	0
NonRT	FBgn0033879	0.2
NonRT	FBgn0031895	0
NonRT	FBgn0036765	0
NonRT	FBgn0051148	0.164705882352941
NonRT	FBgn0029716	0.00552486187845304
NonRT	FBgn0263038	0
NonRT	FBgn0020305	0
NonRT	FBgn0033130	0
NonRT	FBgn0050447	0.0930232558139535
NonRT	FBgn0035699	0
NonRT	FBgn0028490	0
NonRT	FBgn0004087	0
NonRT	FBgn0259174	0
NonRT	FBgn0259238	0
NonRT	FBgn0034768	0
NonRT	FBgn0000629	0
NonRT	FBgn0260768	0.0447761194029851
NonRT	FBgn0051204	0
NonRT	FBgn0030794	0.00578034682080925
NonRT	FBgn0261989	0.189189189189189
NonRT	FBgn0085326	0
NonRT	FBgn0029507	0.0714285714285714
NonRT	FBgn0085288	0
NonRT	FBgn0038391	0.0736842105263158
NonRT	FBgn0086134	0
NonRT	FBgn0030540	0.0255102040816327
NonRT	FBgn0031142	0.0153846153846154
NonRT	FBgn0033273	0
NonRT	FBgn0036617	0.00465116279069767
NonRT	FBgn0040376	0.0147058823529412
NonRT	FBgn0035692	0
NonRT	FBgn0034956	0
NonRT	FBgn0030587	0.00581395348837209
NonRT	FBgn0261284	0.08
NonRT	FBgn0053172	0
NonRT	FBgn0034534	0.00662251655629139
NonRT	FBgn0004876	0.032258064516129
NonRT	FBgn0031531	0
NonRT	FBgn0027605	0
NonRT	FBgn0036246	0.0909090909090909
NonRT	FBgn0031322	0
NonRT	FBgn0036547	0
NonRT	FBgn0031752	0
NonRT	FBgn0039075	0
NonRT	FBgn0002733	0
NonRT	FBgn0051157	0.2
NonRT	FBgn0030993	0.0176678445229682
NonRT	FBgn0039664	0.0253164556962025
NonRT	FBgn0014849	0
NonRT	FBgn0050042	0
NonRT	FBgn0030770	0.0431893687707641
NonRT	FBgn0034761	0.08
NonRT	FBgn0027535	0
NonRT	FBgn0029882	0
NonRT	FBgn0052695	0.00309597523219814
NonRT	FBgn0035139	0
NonRT	FBgn0041186	0.024390243902439
NonRT	FBgn0036702	0
NonRT	FBgn0029685	0
NonRT	FBgn0035358	0
NonRT	FBgn0039671	0
NonRT	FBgn0266417	0
NonRT	FBgn0037144	0
NonRT	FBgn0053454	0.228571428571429
NonRT	FBgn0026239	0
NonRT	FBgn0027091	0
NonRT	FBgn0033998	0
NonRT	FBgn0031070	0
NonRT	FBgn0035736	0
NonRT	FBgn0034476	0
NonRT	FBgn0005677	0
NonRT	FBgn0029769	0
NonRT	FBgn0001321	0
NonRT	FBgn0035429	0
NonRT	FBgn0036654	0
NonRT	FBgn0036610	0.236363636363636
NonRT	FBgn0011584	0.0540540540540541
NonRT	FBgn0021895	0.0374331550802139
NonRT	FBgn0024958	0
NonRT	FBgn0010803	0
NonRT	FBgn0039217	0
NonRT	FBgn0031986	0
NonRT	FBgn0039237	0
NonRT	FBgn0031893	0.00425531914893617
NonRT	FBgn0038183	0.0147058823529412
NonRT	FBgn0259183	0
NonRT	FBgn0040290	0
NonRT	FBgn0053558	0
NonRT	FBgn0020389	0
NonRT	FBgn0261373	0
NonRT	FBgn0036428	0
NonRT	FBgn0053481	0.172413793103448
NonRT	FBgn0036141	0.01
NonRT	FBgn0085374	0.0149253731343284
NonRT	FBgn0032247	0
NonRT	FBgn0037108	0.0194552529182879
NonRT	FBgn0037501	0
NonRT	FBgn0036490	0
NonRT	FBgn0264491	0
NonRT	FBgn0040252	0
NonRT	FBgn0032124	0
NonRT	FBgn0034903	0
NonRT	FBgn0037011	0
NonRT	FBgn0035539	0
NonRT	FBgn0005533	0
